Dealer,Company,FEIN,DNI,Peripherals,Service Name,Unit ID,Unit,Unit Type,Carrier,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Carrier,Assigned To Company,Last Event Date
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,0URJ,LQS438,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363190543,9101126826,8957123112215349000,352556102818171,,Active,Ignition OFF,MOVISTAR CO,1/4/2023 5:51:54 AM,10/2/2024 11:20:05 AM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,0UU1,LQS444,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363190523,9101126877,8957123112215348317,352556102898314,,Active,Parked,MOVISTAR CO,1/17/2023 6:46:16 AM,10/2/2024 2:23:06 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,0UUO,LQS446,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363190462,9101126847,8957123112215348507,352556102921777,,Active,Parked,MOVISTAR CO,12/12/2022 5:31:21 AM,10/2/2024 3:59:29 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,0UUP,LHV691,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363190476,9101126844,8957123112215348499,352556102916058,,Active,Parked,MOVISTAR CO,1/17/2023 6:49:04 AM,10/2/2024 3:05:45 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,0XJ2,LHV695,Queclink GV55W,Claro CO,S2-M006820-0XJ2,9104042820,57101602312158162,868574041328134,,Active,Parked,Claro CO,6/26/2023 2:46:04 AM,10/2/2024 4:07:08 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S0,JWS353,Queclink GV55W,Claro CO,S2-M007693-12S0,9103549906,57101602308331197,868574042659305,,Active,Parked,Claro CO,4/3/2024 5:49:30 AM,10/2/2024 3:01:58 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S2,JKU311,Queclink GV55W,Claro CO,S2-M007693-12S2,9103549904,57101602308331195,868574042660725,,Active,Drive,Claro CO,2/24/2024 10:37:57 AM,10/2/2024 4:35:35 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S3,LGV227,Queclink GV55W,Claro CO,S2-M007693-12S3,9103549905,57101602308331196,868574042780572,,Active,Parked,Claro CO,2/26/2024 10:41:02 AM,10/2/2024 4:20:31 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S5,BER508,Queclink GV55W,Claro CO,S2-M007693-12S5,9103549908,57101602308331199,868574042608617,,Active,Parked,Claro CO,2/24/2024 9:46:16 AM,10/2/2024 3:51:43 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S7,JLQ872,Queclink GV55W,Claro CO,S2-M007693-12S7,9103549911,57101602308331202,868574042608351,,Active,Drive,Claro CO,3/12/2024 6:20:56 AM,10/2/2024 4:35:34 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12S9,EQP733,Queclink GV55W,Claro CO,S2-M007693-12S9,9103549913,57101602308331204,868574042610738,,Active,Parked,Claro CO,2/22/2024 12:35:42 PM,10/2/2024 4:18:22 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12SC,JLQ861,Queclink GV55W,Claro CO,S2-M007693-12SC,9103549915,57101602308331206,868574042672423,,Active,Idle - Stop,Claro CO,2/24/2024 2:57:12 AM,10/2/2024 4:35:47 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12SE,KYS810,Queclink GV55W,Claro CO,S2-M007693-12SE,9103549890,57101602308331181,868574042641220,,Active,Parked,Claro CO,3/19/2024 7:28:35 AM,8/21/2024 5:06:10 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,12SK,JLX010,Queclink GV55W,Claro CO,S2-M007693-12SK,9103549891,57101602308331182,868574042609953,,Active,Power OFF,Claro CO,3/29/2024 6:58:50 AM,9/21/2024 6:46:24 PM
TSO Mobile - Colombia,MCS CONSULTORIA Y MONITOREO AMBIENTAL SAS,830073450,,"Panic Button, ",PLAN STANDARD,228L,TGT893,Queclink GV55W,Claro CO,S2-M007693-228L,9103413724,57101602303750934,868574042447438,,Active,Idle - Stop,Claro CO,10/10/2023 3:45:02 AM,10/2/2024 4:35:12 PM
TSO Mobile - Colombia,MDY SOLUCIONES DE INGENIERIA SAS,901315042,,"Panic Button, ",PLAN MAQUINARIA PESADA,02BM,SY007SCD31768,Queclink GV300W,Claro CO,S2-M005697-02BM,9103384010,57101602502492352,863457051933644,,Active,Idle - Stop,Claro CO,11/15/2023 4:38:23 AM,10/2/2024 4:34:45 PM
TSO Mobile - Colombia,MDY SOLUCIONES DE INGENIERIA SAS,901315042,,"Panic Button, ",PLAN MAQUINARIA PESADA,12F4,CAT0D5K2JKYY00884,Queclink GV55W,Claro CO,S2-M007693-12F4,9103591973,57101602308331363,868574042752449,,Active,Power OFF,Claro CO,3/6/2024 12:05:30 PM,9/12/2024 11:25:40 PM
TSO Mobile - Colombia,MDY SOLUCIONES DE INGENIERIA SAS,901315042,,"Panic Button, ",PLAN MAQUINARIA PESADA,12F8,EXCAVADORA 6638,Queclink GV55W,Claro CO,S2-M007693-12F8,9103590781,57101602308331341,868574042609938,,Active,Idle - Stop,Claro CO,3/27/2024 4:07:37 AM,10/2/2024 8:17:07 AM
TSO Mobile - Colombia,MDY SOLUCIONES DE INGENIERIA SAS,901315042,,"Panic Button, ",PLAN MAQUINARIA PESADA,12FW,LCU948,Queclink GV55W,Claro CO,S2-M007693-12FW,9103551122,57101602308331243,868574042609409,,Active,Idle - Stop,Claro CO,3/6/2024 11:21:03 AM,10/2/2024 4:35:44 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MNQ,WPX953,GenX 5P,Claro CO,000054531511,9103428622,57101502503054956,358014097868334,,Active,Drive,Claro CO,2/27/2021 9:39:01 AM,10/2/2024 4:35:06 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MNU,CQG789,GenX 5P,Claro CO,000054531371,9103396197,57101502503054959,358014096015317,,Active,Ignition OFF,Claro CO,2/27/2021 9:22:45 AM,8/29/2024 7:31:07 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MNV,WPX952,GenX 5P,Claro CO,4764415095,9103980720,895710160231215774,352556102026379,,Active,Parked,Claro CO,3/2/2021 11:13:51 AM,10/2/2024 4:23:02 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MNW,UBP170,GenX 5P,Claro CO,000054531531,9103392641,57101502503054961,358014097739774,,Active,Drive,Claro CO,3/2/2021 5:10:09 AM,10/2/2024 4:35:12 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MO4,HPT047,GenX 5P,Claro CO,000054531350,9103381496,57101502503054952,358014097723638,,Active,Ignition OFF,Claro CO,3/2/2021 11:14:28 AM,8/27/2024 9:15:53 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MO6,USP023,GenX 5P,Claro CO,4764189154,9103981972,57101602312157824,357041063011087,,Active,Parked,Claro CO,2/27/2021 9:38:04 AM,10/2/2024 4:20:28 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MO7,HMP915,GenX 5P,Claro CO,000054531474,9103387791,57101502503054984,358014097901523,,Active,Ignition OFF,Claro CO,2/27/2021 9:37:16 AM,8/27/2024 8:58:19 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MOB,ICU329,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363189765,9101163025,8957123112214853663,352556102952145,,Active,Parked,Claro CO,2/27/2021 11:42:51 AM,10/2/2024 3:48:27 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MOD,UBP169,GenX 5P,Claro CO,000054531674,9103438603,57101502503054978,358014096151781,,Active,Ignition ON,Claro CO,3/1/2021 11:01:24 AM,10/2/2024 4:34:25 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MOE,UBP172,GenX 5P,Claro CO,000054531628,9103433602,57101502503054991,358014097738933,,Active,Parked,Claro CO,3/1/2021 1:25:33 PM,10/2/2024 4:08:03 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MP1,WHW369,GenX 5P,Claro CO,000054531537,9103427395,57101502503054949,358014097770373,,Active,Drive,Claro CO,3/12/2021 3:10:44 AM,10/2/2024 4:34:36 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MP2,UBP174,GenX 5P,,000054531529,9103443574,57101502503054950,358014097739642,,Active,Parked,,2/27/2021 11:33:19 AM,10/2/2024 4:27:50 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MP9,GUM685,GenX 5P,Claro CO,000054531631,9103454781,57101502503054972,358014097879794,,Active,Ignition OFF,Claro CO,3/4/2021 6:47:42 AM,8/17/2024 9:22:10 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MPA,UBP173,GenX 5P,Claro CO,000054531568,9103392626,57101502503054973,358014097815004,,Active,Parked,Claro CO,2/27/2021 9:55:29 AM,10/2/2024 4:24:20 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MPC,CQG790,GenX 5P,Claro CO,000054531622,9103426207,57101502503054975,358014097777303,,Active,Ignition OFF,Claro CO,2/27/2021 9:28:16 AM,8/30/2024 7:45:46 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MPD,GCU943,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,Claro CO,4764415470,9103980718,89571016023121577405,352556101752702,,Active,Parked,Claro CO,2/27/2021 3:48:11 AM,10/2/2024 4:21:08 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MPE,GUM682,GenX 5P,Claro CO,000054531477MEGAPORYECTOS,9103736,89710125753,358014098133324MEGAPORYECTOS,,Active,POWER UP,Claro CO,3/3/2021 4:53:21 AM,8/29/2024 8:00:23 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MPF,CPO895,GenX 5P,Claro CO,000054531500,9103428613,57101502503054994,358014097741960,,Active,Parked,Claro CO,3/1/2021 11:01:05 AM,10/2/2024 3:59:27 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MXF,CPP315,GenX 5P,Claro CO,000054521970,9103396211,57101502501910625,358014097851124,,Active,Parked,Claro CO,7/29/2021 12:49:21 PM,10/2/2024 4:07:53 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0MXI,CMQ072,GenX 5P,Claro CO,000054521890,9103433550,57101502501910622,358014097914989,,Active,Parked,Claro CO,8/2/2021 10:57:36 AM,10/2/2024 4:23:13 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NP0,JIN309,GenX 5P,Claro CO,000054520831,9103438595,57101502501910375,358014097729486,,Active,Parked,Claro CO,7/31/2021 3:31:35 AM,8/28/2024 6:56:42 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NPB,CPN154,GenX 5P,Claro CO,000054521617,9103386490,57101502501910385,358014097751506,,Active,Parked,Claro CO,7/29/2021 12:52:03 PM,10/2/2024 3:54:44 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NQ8,BKH107,GenX 5P,Claro CO,000054521887,9103454818,57101502501910421,358014097911498,,Active,Parked,Claro CO,8/5/2021 1:37:30 PM,8/28/2024 7:36:59 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NQ9,SWK879,GenX 5P,Claro CO,000054521819,9103454799,57101502501910422,358014097863640,,Active,Ignition OFF,Claro CO,7/29/2021 12:50:34 PM,8/29/2024 7:49:34 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NQB,WDL396,GenX 5P,Claro CO,000054521929,9103433573,57101502501910424,358014097972557,,Active,Drive,Claro CO,8/3/2021 4:39:41 AM,10/2/2024 4:35:00 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NQD,EKP754,GenX 5P,Claro CO,000054521924,9103396217,57101502501910429,358014097865827,,Active,Parked,Claro CO,8/5/2021 1:47:02 PM,10/2/2024 4:15:16 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NS6,EKP753,GenX 5P,Claro CO,000054520707,9103426199,57101502501910441,358014097920754,,Active,Parked,Claro CO,8/3/2021 4:07:54 AM,10/2/2024 3:51:18 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NS9,ICV592,GenX 5P,Claro CO,000054520695,9103392605,57101502501910444,358014097727795,,Active,Parked,Claro CO,7/29/2021 12:51:08 PM,8/27/2024 7:02:32 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NSB,CPN155,GenX 5P,Claro CO,4764259935,9103981952,89571016023121578049,357041065320189,,Active,Parked,Claro CO,7/30/2021 7:36:39 AM,10/2/2024 2:21:02 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0NSD,WDL352,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,Claro CO,4764414938,9103980732,89571016023121577546,352556102173486,,Active,Parked,Claro CO,8/3/2021 4:00:54 AM,10/2/2024 4:03:02 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0OE4,WPQ745,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",Claro CO,4764208567MEGAPROYECTOS,910398,57101602,357041062933984MEGAPROYECTOS,,Active,Idle Alert,Claro CO,11/11/2022 11:14:13 AM,9/16/2024 3:42:05 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0Q5S,GVR937,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363114630,9103428585,89571016021086998723,359369090074523,,Active,Idle Alert,Claro CO,2/28/2022 2:26:24 AM,10/2/2024 8:25:49 AM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0Q6O,WDS346,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363118553,9103403731,89571016021086999044,359369091022505,,Active,Travel Stop,Claro CO,2/25/2022 2:41:17 AM,10/2/2024 3:34:45 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0Q6Q,WDS335,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363118253,9103399932,89571016021086999069,359369091107801,,Active,Ignition ON,Claro CO,2/25/2022 2:07:29 AM,10/2/2024 4:34:45 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0QI3,WPX955,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363118725,9101139911,8957123110540055185,359369091128906,,Active,Ignition OFF,MOVISTAR CO,2/25/2022 2:24:13 AM,10/2/2024 4:27:52 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,0XOJ,LMM856,Queclink GV55W,Claro CO,S2-M006820-0XOJ,9104042871,57101602312158213,868574041308185,,Active,Parked,Claro CO,5/31/2023 5:18:57 AM,10/2/2024 4:30:28 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,12OA,WDS321,Queclink GV55W,Claro CO,S2-M007693-12OA,9103546135,57101602308331026,868574042698428,,Active,Idle - Stop,Claro CO,3/19/2024 3:43:02 AM,10/2/2024 4:35:25 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,12OC,WDS340,Queclink GV55W,Claro CO,S2-M007693-12OC,9103546131,57101602308331022,868574042594114,,Active,Parked,Claro CO,3/20/2024 4:16:55 AM,10/2/2024 4:32:28 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,12P8,WDS334,Queclink GV55W,Claro CO,S2-M007693-12P8,9103547419,57101602308331050,868574042696356,,Active,Parked,Claro CO,3/20/2024 3:36:47 AM,10/2/2024 4:06:23 PM
TSO Mobile - Colombia,MEGA PROYECTOS DE ILUMINACIONES DE COLOMBIA SAS,805015921,,"Panic Button, ",PLAN STANDARD,15C8,GUM687,Queclink GV55W,Claro CO,S2-M007693-15C8,9103424818,57101602709643467,868574042871561,,Active,Parked,Claro CO,9/14/2024 12:07:43 PM,10/2/2024 4:30:27 PM
TSO Mobile - Colombia,MEGA TRANSPORTES L Y A NACIONAL SAS,900294576,1116263104,"Panic Button, ",PLAN MAQUINARIA PESADA,13K3,CATERPILLAR 3989,Queclink GV55W,Claro CO,S2-M007693-13K3,9103448572,57101602709643341,868574042785852,,Active,Parked,Claro CO,6/24/2024 12:46:39 PM,10/2/2024 4:06:30 PM
TSO Mobile - Colombia,MEGA TRANSPORTES L Y A NACIONAL SAS,900294576,1116263104,"Panic Button, ",PLAN MAQUINARIA PESADA,13PI,CAT0420FTHWD03938,Queclink GV55W,Claro CO,S2-M007693-13PI,9103421208,57101602604287677,868574042849039,,Active,Idle - Stop,Claro CO,5/31/2024 4:02:54 PM,10/2/2024 4:35:44 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,03Y6,SOR449,GenX 656BV,Claro CO,000034703827,9103393707,57101101503289205,357520070894700,,Active,Drive,Claro CO,9/18/2017 12:42:19 PM,10/2/2024 4:35:23 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,61AH,SOR448,GenX 656BV,Claro CO,000003956016,9103409930,57101101405741598,354725060620428,,Active,Ignition OFF,Claro CO,1/13/2017 9:39:31 AM,10/2/2024 4:27:12 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,P694,SZQ231,GenX 656BV,Claro CO,000003953478,9103441042,89571015021078172569,359394056262441,,Active,Drive,Claro CO,9/27/2021 8:01:45 PM,10/2/2024 4:35:20 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,T933,TSW874,GenX Super 5,Claro CO,000054521764,9101188253,8957123112102787049,358014097751530,,Active,Drive,Claro CO,1/13/2017 9:39:30 AM,10/2/2024 4:34:39 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,U726,STO430,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363114264,9103598272,57101602308331812,358077091733127,,Active,Parked,Claro CO,1/13/2017 9:39:40 AM,10/2/2024 12:25:17 PM
TSO Mobile - Colombia,MERA LOGISTICS SAS,901279540,901279540,"Panic Button, ",PLAN SEGURIDAD,U760,TAU639,GenX Super 5,Claro CO,000003852266,9103408725,57101101109401446,357852031454153,,Active,Drive,Claro CO,7/7/2017 8:12:31 AM,10/2/2024 4:33:30 PM
TSO Mobile - Colombia,MERCADO MANCILLA RAFAEL ANTONIO,1042347283,,"Panic Button, ",PLAN STANDARD,0U8S,LTN003,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764413820,9103978264,89571016023121576266,352556102319915,,Active,Parked,Claro CO,12/8/2022 4:19:03 AM,10/2/2024 3:56:43 PM
TSO Mobile - Colombia,METRO QUADRANTTE CONSTRUCTION S.A.S,900357049,,"Panic Button, ",PLAN STANDARD,0Z8G,NIT087,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,Claro CO,1363142065,9103446076,89571016021086999267,358077092415815,,Active,Parked,Claro CO,1/5/2024 6:39:39 AM,10/2/2024 3:56:45 PM
TSO Mobile - Colombia,MIBOKA SAS,901624992,71374524,"Panic Button, ",PLAN STANDARD,12GG,LLR303,Queclink GV55W,Claro CO,S2-M007693-12GG,9103551107,57101602308331228,868574042659925,,Active,Parked,Claro CO,3/22/2024 11:50:52 AM,10/2/2024 4:31:29 PM
TSO Mobile - Colombia,MIBOKA SAS,901624992,71374524,"Panic Button, ",PLAN STANDARD,12LF,ERK929,Queclink GV55W,Claro CO,S2-M007693-12LF,9103551145,57101602308331266,868574042714050,,Active,Parked,Claro CO,3/22/2024 12:37:38 PM,10/2/2024 4:03:34 PM
TSO Mobile - Colombia,MILLER LEONARDO HERRERA PATI?O,7629580,,"Panic Button, ",PLAN STANDARD,902H,SZX622,GenX 656BV,MOVISTAR CO,000034730487,9101188149,8957123110545807473,357520075646394,,Active,Parked,MOVISTAR CO,3/16/2024 10:59:26 PM,10/2/2024 4:04:56 PM
TSO Mobile - Colombia,MILLER LEONARDO HERRERA PATI?O,7629580,,"Panic Button, ",PLAN STANDARD,W455,THX625,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,Claro CO,1363186360,9101168685,8957123110545805980,354514101462275,,Active,Idle Alert,Claro CO,12/4/2022 6:26:18 PM,10/2/2024 4:02:07 PM
TSO Mobile - Colombia,MIRANDA ANGULO MARIELA CECILIA,39033284,,"Panic Button, ",PLAN STANDARD,0TY4,GVY410,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363189049,9103456077,89571016023121574857,352556102948200,,Active,Parked,Claro CO,10/11/2022 6:39:24 AM,3/31/2024 2:28:11 AM
TSO Mobile - Colombia,MIREYA BEATRIZ TEJEDA MATOS,36561474,,"Panic Button, ",PLAN SEGURIDAD,13P8,LA NIÑA ASHLEY,Queclink GV55W,Claro CO,S2-M007693-13P8,9103389054,57101602604287707,868574042781760,,Active,Power OFF,Claro CO,6/27/2024 7:39:15 AM,10/1/2024 8:22:17 AM
TSO Mobile - Colombia,MISTELVA ROSA PADILLA MERCADO,64739220,1,"Panic Button, ",PLAN STANDARD,0UQO,KPP729,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363189178,9101126848,8957123112215348713,352556102952863,,Active,Drive,MOVISTAR CO,3/13/2023 7:10:39 AM,10/2/2024 4:35:55 PM
TSO Mobile - Colombia,MISTELVA ROSA PADILLA MERCADO,64739220,1,"Panic Button, ",PLAN STANDARD,0V3Y,282AAR,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363188975,9101145603,8957123112214855601,352556102949968,,Active,Input 1 OFF,MOVISTAR CO,3/13/2023 6:28:53 AM,9/27/2024 1:41:00 AM
TSO Mobile - Colombia,MISTELVA ROSA PADILLA MERCADO,64739220,1,"Panic Button, ",PLAN STANDARD,80A5,TVC843,CalAmp 2620 - 3G - LMU26H200-G1000,Claro CO,4661407799,9103424851,57101502011905472	,352739091008786,,Active,Drive,Claro CO,9/15/2019 6:36:04 AM,10/2/2024 4:35:10 PM
TSO Mobile - Colombia,MJPR CONSTRUCCIONES S A S,900629376,,"Panic Button, ",PLAN MAQUINARIA PESADA,0PYA,SY021NCBC2508,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363116890,9103401236,89571016020105249282,359369090559903,,Active,Parked,Claro CO,12/4/2022 6:44:51 PM,10/2/2024 2:55:10 PM
TSO Mobile - Colombia,MONICA ANDREA MARTIN BENITES,40316818,,"Panic Button, ",PLAN MAQUINARIA PESADA,0HKS,EXC-PC200LC,CalAmp TTU 1210 - 2G - TTU12G400-NMX04,MOVISTAR CO,1731078216,9101182156,8957123311903277982,359394050124308,,Active,Idle Alert,MOVISTAR CO,1/10/2020 4:34:17 AM,10/2/2024 4:05:35 PM
